query_id,cas_a,cas_b,gold_chunk,gold_chunk_cas,rank_426,in_259_valid
pair::1024-57-3::471-34-1::t2,1024-57-3,471-34-1,sec::471-34-1::2,471-34-1,6,True
pair::1024-57-3::471-34-1::t3,1024-57-3,471-34-1,sec::1024-57-3::10,1024-57-3,1,True
pair::1024-57-3::471-34-1::t3,1024-57-3,471-34-1,sec::1024-57-3::2,1024-57-3,3,True
pair::1024-57-3::471-34-1::t3,1024-57-3,471-34-1,sec::471-34-1::10,471-34-1,2,True
pair::1024-57-3::471-34-1::t3,1024-57-3,471-34-1,sec::471-34-1::2,471-34-1,10,True
pair::1024-57-3::471-34-1::t4,1024-57-3,471-34-1,sec::1024-57-3::10,1024-57-3,1,True
pair::1024-57-3::471-34-1::t4,1024-57-3,471-34-1,sec::1024-57-3::2,1024-57-3,2,True
pair::1024-57-3::471-34-1::t4,1024-57-3,471-34-1,sec::471-34-1::10,471-34-1,3,True
pair::1024-57-3::471-34-1::t4,1024-57-3,471-34-1,sec::471-34-1::2,471-34-1,6,True
pair::10102-50-8::105-74-8::t0,10102-50-8,105-74-8,sec::10102-50-8::10,10102-50-8,2,False
pair::10102-50-8::105-74-8::t0,10102-50-8,105-74-8,sec::10102-50-8::2,10102-50-8,4,False
pair::10102-50-8::105-74-8::t0,10102-50-8,105-74-8,sec::105-74-8::10,105-74-8,1,False
pair::10102-50-8::105-74-8::t0,10102-50-8,105-74-8,sec::105-74-8::2,105-74-8,3,False
pair::10102-50-8::105-74-8::t1,10102-50-8,105-74-8,sec::10102-50-8::10,10102-50-8,3,False
pair::10102-50-8::105-74-8::t1,10102-50-8,105-74-8,sec::10102-50-8::2,10102-50-8,4,False
pair::10102-50-8::105-74-8::t1,10102-50-8,105-74-8,sec::105-74-8::10,105-74-8,1,False
pair::10102-50-8::105-74-8::t1,10102-50-8,105-74-8,sec::105-74-8::2,105-74-8,2,False
pair::10102-50-8::105-74-8::t2,10102-50-8,105-74-8,sec::10102-50-8::10,10102-50-8,3,False
pair::10102-50-8::105-74-8::t2,10102-50-8,105-74-8,sec::10102-50-8::2,10102-50-8,4,False
pair::10102-50-8::105-74-8::t2,10102-50-8,105-74-8,sec::105-74-8::10,105-74-8,1,False
pair::10102-50-8::105-74-8::t2,10102-50-8,105-74-8,sec::105-74-8::2,105-74-8,2,False
pair::10102-50-8::105-74-8::t3,10102-50-8,105-74-8,sec::10102-50-8::10,10102-50-8,2,False
pair::10102-50-8::105-74-8::t3,10102-50-8,105-74-8,sec::10102-50-8::2,10102-50-8,4,False
pair::10102-50-8::105-74-8::t3,10102-50-8,105-74-8,sec::105-74-8::10,105-74-8,1,False
pair::10102-50-8::105-74-8::t3,10102-50-8,105-74-8,sec::105-74-8::2,105-74-8,3,False
pair::10102-50-8::105-74-8::t4,10102-50-8,105-74-8,sec::10102-50-8::10,10102-50-8,3,False
pair::10102-50-8::105-74-8::t4,10102-50-8,105-74-8,sec::10102-50-8::2,10102-50-8,4,False
pair::10102-50-8::105-74-8::t4,10102-50-8,105-74-8,sec::105-74-8::10,105-74-8,1,False
pair::10102-50-8::105-74-8::t4,10102-50-8,105-74-8,sec::105-74-8::2,105-74-8,2,False
pair::104-72-3::105-16-8::t0,104-72-3,105-16-8,sec::104-72-3::10,104-72-3,2,True
pair::104-72-3::105-16-8::t0,104-72-3,105-16-8,sec::104-72-3::2,104-72-3,3,True
pair::104-72-3::105-16-8::t0,104-72-3,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::104-72-3::105-16-8::t0,104-72-3,105-16-8,sec::105-16-8::2::p1,105-16-8,5,True
pair::104-72-3::105-16-8::t0,104-72-3,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::104-72-3::105-16-8::t1,104-72-3,105-16-8,sec::104-72-3::10,104-72-3,3,True
pair::104-72-3::105-16-8::t1,104-72-3,105-16-8,sec::104-72-3::2,104-72-3,1,True
pair::104-72-3::105-16-8::t1,104-72-3,105-16-8,sec::105-16-8::10,105-16-8,2,True
pair::104-72-3::105-16-8::t1,104-72-3,105-16-8,sec::105-16-8::2::p1,105-16-8,6,True
pair::104-72-3::105-16-8::t1,104-72-3,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::104-72-3::105-16-8::t2,104-72-3,105-16-8,sec::104-72-3::10,104-72-3,4,True
pair::104-72-3::105-16-8::t2,104-72-3,105-16-8,sec::104-72-3::2,104-72-3,1,True
pair::104-72-3::105-16-8::t2,104-72-3,105-16-8,sec::105-16-8::10,105-16-8,2,True
pair::104-72-3::105-16-8::t2,104-72-3,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::104-72-3::105-16-8::t2,104-72-3,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::104-72-3::105-16-8::t3,104-72-3,105-16-8,sec::104-72-3::10,104-72-3,2,True
pair::104-72-3::105-16-8::t3,104-72-3,105-16-8,sec::104-72-3::2,104-72-3,4,True
pair::104-72-3::105-16-8::t3,104-72-3,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::104-72-3::105-16-8::t3,104-72-3,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::104-72-3::105-16-8::t3,104-72-3,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::104-72-3::105-16-8::t4,104-72-3,105-16-8,sec::104-72-3::10,104-72-3,3,True
pair::104-72-3::105-16-8::t4,104-72-3,105-16-8,sec::104-72-3::2,104-72-3,1,True
pair::104-72-3::105-16-8::t4,104-72-3,105-16-8,sec::105-16-8::10,105-16-8,2,True
pair::104-72-3::105-16-8::t4,104-72-3,105-16-8,sec::105-16-8::2::p1,105-16-8,5,True
pair::104-72-3::105-16-8::t4,104-72-3,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::102-16-9::105-60-2::t0,102-16-9,105-60-2,sec::102-16-9::10,102-16-9,2,True
pair::102-16-9::105-60-2::t0,102-16-9,105-60-2,sec::102-16-9::2,102-16-9,3,True
pair::102-16-9::105-60-2::t0,102-16-9,105-60-2,sec::105-60-2::10,105-60-2,1,True
pair::102-16-9::105-60-2::t0,102-16-9,105-60-2,sec::105-60-2::2::p1,105-60-2,,True
pair::102-16-9::105-60-2::t0,102-16-9,105-60-2,sec::105-60-2::2::p2,105-60-2,,True
pair::102-16-9::105-60-2::t1,102-16-9,105-60-2,sec::102-16-9::10,102-16-9,1,True
pair::102-16-9::105-60-2::t1,102-16-9,105-60-2,sec::102-16-9::2,102-16-9,2,True
pair::102-16-9::105-60-2::t1,102-16-9,105-60-2,sec::105-60-2::10,105-60-2,6,True
pair::102-16-9::105-60-2::t1,102-16-9,105-60-2,sec::105-60-2::2::p1,105-60-2,,True
pair::102-16-9::105-60-2::t1,102-16-9,105-60-2,sec::105-60-2::2::p2,105-60-2,,True
pair::102-16-9::105-60-2::t2,102-16-9,105-60-2,sec::102-16-9::10,102-16-9,1,True
pair::102-16-9::105-60-2::t2,102-16-9,105-60-2,sec::102-16-9::2,102-16-9,2,True
pair::102-16-9::105-60-2::t2,102-16-9,105-60-2,sec::105-60-2::10,105-60-2,4,True
pair::102-16-9::105-60-2::t2,102-16-9,105-60-2,sec::105-60-2::2::p1,105-60-2,8,True
pair::102-16-9::105-60-2::t2,102-16-9,105-60-2,sec::105-60-2::2::p2,105-60-2,,True
pair::102-16-9::105-60-2::t3,102-16-9,105-60-2,sec::102-16-9::10,102-16-9,1,True
pair::102-16-9::105-60-2::t3,102-16-9,105-60-2,sec::102-16-9::2,102-16-9,3,True
pair::102-16-9::105-60-2::t3,102-16-9,105-60-2,sec::105-60-2::10,105-60-2,2,True
pair::102-16-9::105-60-2::t3,102-16-9,105-60-2,sec::105-60-2::2::p1,105-60-2,,True
pair::102-16-9::105-60-2::t3,102-16-9,105-60-2,sec::105-60-2::2::p2,105-60-2,,True
pair::102-16-9::105-60-2::t4,102-16-9,105-60-2,sec::102-16-9::10,102-16-9,2,True
pair::102-16-9::105-60-2::t4,102-16-9,105-60-2,sec::102-16-9::2,102-16-9,1,True
pair::102-16-9::105-60-2::t4,102-16-9,105-60-2,sec::105-60-2::10,105-60-2,8,True
pair::102-16-9::105-60-2::t4,102-16-9,105-60-2,sec::105-60-2::2::p1,105-60-2,,True
pair::102-16-9::105-60-2::t4,102-16-9,105-60-2,sec::105-60-2::2::p2,105-60-2,,True
pair::10265-92-6::105-16-8::t0,10265-92-6,105-16-8,sec::10265-92-6::10,10265-92-6,2,True
pair::10265-92-6::105-16-8::t0,10265-92-6,105-16-8,sec::10265-92-6::2,10265-92-6,10,True
pair::10265-92-6::105-16-8::t0,10265-92-6,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::10265-92-6::105-16-8::t0,10265-92-6,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::10265-92-6::105-16-8::t0,10265-92-6,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::10265-92-6::105-16-8::t1,10265-92-6,105-16-8,sec::10265-92-6::10,10265-92-6,2,True
pair::10265-92-6::105-16-8::t1,10265-92-6,105-16-8,sec::10265-92-6::2,10265-92-6,4,True
pair::10265-92-6::105-16-8::t1,10265-92-6,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::10265-92-6::105-16-8::t1,10265-92-6,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::10265-92-6::105-16-8::t1,10265-92-6,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::10265-92-6::105-16-8::t2,10265-92-6,105-16-8,sec::10265-92-6::10,10265-92-6,3,True
pair::10265-92-6::105-16-8::t2,10265-92-6,105-16-8,sec::10265-92-6::2,10265-92-6,4,True
pair::10265-92-6::105-16-8::t2,10265-92-6,105-16-8,sec::105-16-8::10,105-16-8,2,True
pair::10265-92-6::105-16-8::t2,10265-92-6,105-16-8,sec::105-16-8::2::p1,105-16-8,1,True
pair::10265-92-6::105-16-8::t2,10265-92-6,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::10265-92-6::105-16-8::t3,10265-92-6,105-16-8,sec::10265-92-6::10,10265-92-6,2,True
pair::10265-92-6::105-16-8::t3,10265-92-6,105-16-8,sec::10265-92-6::2,10265-92-6,7,True
pair::10265-92-6::105-16-8::t3,10265-92-6,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::10265-92-6::105-16-8::t3,10265-92-6,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::10265-92-6::105-16-8::t3,10265-92-6,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::10265-92-6::105-16-8::t4,10265-92-6,105-16-8,sec::10265-92-6::10,10265-92-6,2,True
pair::10265-92-6::105-16-8::t4,10265-92-6,105-16-8,sec::10265-92-6::2,10265-92-6,4,True
pair::10265-92-6::105-16-8::t4,10265-92-6,105-16-8,sec::105-16-8::10,105-16-8,1,True
pair::10265-92-6::105-16-8::t4,10265-92-6,105-16-8,sec::105-16-8::2::p1,105-16-8,3,True
pair::10265-92-6::105-16-8::t4,10265-92-6,105-16-8,sec::105-16-8::2::p2,105-16-8,,True
pair::108-24-7::115-19-5::t0,108-24-7,115-19-5,sec::108-24-7::10,108-24-7,4,True
pair::108-24-7::115-19-5::t0,108-24-7,115-19-5,sec::108-24-7::2,108-24-7,6,True
pair::108-24-7::115-19-5::t0,108-24-7,115-19-5,sec::115-19-5::10,115-19-5,1,True
pair::108-24-7::115-19-5::t0,108-24-7,115-19-5,sec::115-19-5::2,115-19-5,2,True
pair::108-24-7::115-19-5::t1,108-24-7,115-19-5,sec::108-24-7::10,108-24-7,5,True
pair::108-24-7::115-19-5::t1,108-24-7,115-19-5,sec::108-24-7::2,108-24-7,3,True
pair::108-24-7::115-19-5::t1,108-24-7,115-19-5,sec::115-19-5::10,115-19-5,1,True
pair::108-24-7::115-19-5::t1,108-24-7,115-19-5,sec::115-19-5::2,115-19-5,2,True
pair::108-24-7::115-19-5::t2,108-24-7,115-19-5,sec::108-24-7::10,108-24-7,6,True
pair::108-24-7::115-19-5::t2,108-24-7,115-19-5,sec::108-24-7::2,108-24-7,5,True
pair::108-24-7::115-19-5::t2,108-24-7,115-19-5,sec::115-19-5::10,115-19-5,2,True
pair::108-24-7::115-19-5::t2,108-24-7,115-19-5,sec::115-19-5::2,115-19-5,1,True
pair::108-24-7::115-19-5::t3,108-24-7,115-19-5,sec::108-24-7::10,108-24-7,10,True
pair::108-24-7::115-19-5::t3,108-24-7,115-19-5,sec::108-24-7::2,108-24-7,11,True
pair::108-24-7::115-19-5::t3,108-24-7,115-19-5,sec::115-19-5::10,115-19-5,1,True
pair::108-24-7::115-19-5::t3,108-24-7,115-19-5,sec::115-19-5::2,115-19-5,2,True
pair::108-24-7::115-19-5::t4,108-24-7,115-19-5,sec::108-24-7::10,108-24-7,5,True
pair::108-24-7::115-19-5::t4,108-24-7,115-19-5,sec::108-24-7::2,108-24-7,3,True
pair::108-24-7::115-19-5::t4,108-24-7,115-19-5,sec::115-19-5::10,115-19-5,1,True
pair::108-24-7::115-19-5::t4,108-24-7,115-19-5,sec::115-19-5::2,115-19-5,2,True
pair::10099-74-8::104-72-3::t0,10099-74-8,104-72-3,sec::10099-74-8::10,10099-74-8,1,True
pair::10099-74-8::104-72-3::t0,10099-74-8,104-72-3,sec::10099-74-8::2,10099-74-8,5,True
pair::10099-74-8::104-72-3::t0,10099-74-8,104-72-3,sec::104-72-3::10,104-72-3,2,True
pair::10099-74-8::104-72-3::t0,10099-74-8,104-72-3,sec::104-72-3::2,104-72-3,7,True
pair::10099-74-8::104-72-3::t1,10099-74-8,104-72-3,sec::10099-74-8::10,10099-74-8,1,True
pair::10099-74-8::104-72-3::t1,10099-74-8,104-72-3,sec::10099-74-8::2,10099-74-8,3,True
pair::10099-74-8::104-72-3::t1,10099-74-8,104-72-3,sec::104-72-3::10,104-72-3,4,True
pair::10099-74-8::104-72-3::t1,10099-74-8,104-72-3,sec::104-72-3::2,104-72-3,2,True
pair::10099-74-8::104-72-3::t2,10099-74-8,104-72-3,sec::10099-74-8::10,10099-74-8,1,True
pair::10099-74-8::104-72-3::t2,10099-74-8,104-72-3,sec::10099-74-8::2,10099-74-8,2,True
pair::10099-74-8::104-72-3::t2,10099-74-8,104-72-3,sec::104-72-3::10,104-72-3,9,True
pair::10099-74-8::104-72-3::t2,10099-74-8,104-72-3,sec::104-72-3::2,104-72-3,3,True
pair::10099-74-8::104-72-3::t3,10099-74-8,104-72-3,sec::10099-74-8::10,10099-74-8,1,True
pair::10099-74-8::104-72-3::t3,10099-74-8,104-72-3,sec::10099-74-8::2,10099-74-8,4,True
pair::10099-74-8::104-72-3::t3,10099-74-8,104-72-3,sec::104-72-3::10,104-72-3,2,True
pair::10099-74-8::104-72-3::t3,10099-74-8,104-72-3,sec::104-72-3::2,104-72-3,3,True
pair::10099-74-8::104-72-3::t4,10099-74-8,104-72-3,sec::10099-74-8::10,10099-74-8,1,True
pair::10099-74-8::104-72-3::t4,10099-74-8,104-72-3,sec::10099-74-8::2,10099-74-8,4,True
pair::10099-74-8::104-72-3::t4,10099-74-8,104-72-3,sec::104-72-3::10,104-72-3,3,True
pair::10099-74-8::104-72-3::t4,10099-74-8,104-72-3,sec::104-72-3::2,104-72-3,2,True
pair::10311-84-9::1344-00-9::t0,10311-84-9,1344-00-9,sec::10311-84-9::10,10311-84-9,4,True
pair::10311-84-9::1344-00-9::t0,10311-84-9,1344-00-9,sec::10311-84-9::2::p1,10311-84-9,,True
pair::10311-84-9::1344-00-9::t0,10311-84-9,1344-00-9,sec::10311-84-9::2::p2,10311-84-9,,True
pair::10311-84-9::1344-00-9::t0,10311-84-9,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::10311-84-9::1344-00-9::t0,10311-84-9,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::10311-84-9::1344-00-9::t1,10311-84-9,1344-00-9,sec::10311-84-9::10,10311-84-9,3,True
pair::10311-84-9::1344-00-9::t1,10311-84-9,1344-00-9,sec::10311-84-9::2::p1,10311-84-9,20,True
pair::10311-84-9::1344-00-9::t1,10311-84-9,1344-00-9,sec::10311-84-9::2::p2,10311-84-9,,True
pair::10311-84-9::1344-00-9::t1,10311-84-9,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::10311-84-9::1344-00-9::t1,10311-84-9,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::10311-84-9::1344-00-9::t2,10311-84-9,1344-00-9,sec::10311-84-9::10,10311-84-9,4,True
pair::10311-84-9::1344-00-9::t2,10311-84-9,1344-00-9,sec::10311-84-9::2::p1,10311-84-9,5,True
pair::10311-84-9::1344-00-9::t2,10311-84-9,1344-00-9,sec::10311-84-9::2::p2,10311-84-9,,True
pair::10311-84-9::1344-00-9::t2,10311-84-9,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::10311-84-9::1344-00-9::t2,10311-84-9,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::10311-84-9::1344-00-9::t3,10311-84-9,1344-00-9,sec::10311-84-9::10,10311-84-9,2,True
pair::10311-84-9::1344-00-9::t3,10311-84-9,1344-00-9,sec::10311-84-9::2::p1,10311-84-9,18,True
pair::10311-84-9::1344-00-9::t3,10311-84-9,1344-00-9,sec::10311-84-9::2::p2,10311-84-9,,True
pair::10311-84-9::1344-00-9::t3,10311-84-9,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::10311-84-9::1344-00-9::t3,10311-84-9,1344-00-9,sec::1344-00-9::2,1344-00-9,3,True
pair::10311-84-9::1344-00-9::t4,10311-84-9,1344-00-9,sec::10311-84-9::10,10311-84-9,3,True
pair::10311-84-9::1344-00-9::t4,10311-84-9,1344-00-9,sec::10311-84-9::2::p1,10311-84-9,,True
pair::10311-84-9::1344-00-9::t4,10311-84-9,1344-00-9,sec::10311-84-9::2::p2,10311-84-9,,True
pair::10311-84-9::1344-00-9::t4,10311-84-9,1344-00-9,sec::1344-00-9::10,1344-00-9,1,True
pair::10311-84-9::1344-00-9::t4,10311-84-9,1344-00-9,sec::1344-00-9::2,1344-00-9,2,True
pair::1304-82-1::1310-73-2::t0,1304-82-1,1310-73-2,sec::1304-82-1::10,1304-82-1,2,True
pair::1304-82-1::1310-73-2::t0,1304-82-1,1310-73-2,sec::1304-82-1::2,1304-82-1,4,True
pair::1304-82-1::1310-73-2::t0,1304-82-1,1310-73-2,sec::1310-73-2::10,1310-73-2,3,True
pair::1304-82-1::1310-73-2::t0,1304-82-1,1310-73-2,sec::1310-73-2::2,1310-73-2,10,True
pair::1304-82-1::1310-73-2::t1,1304-82-1,1310-73-2,sec::1304-82-1::10,1304-82-1,2,True
pair::1304-82-1::1310-73-2::t1,1304-82-1,1310-73-2,sec::1304-82-1::2,1304-82-1,1,True
pair::1304-82-1::1310-73-2::t1,1304-82-1,1310-73-2,sec::1310-73-2::10,1310-73-2,4,True
pair::1304-82-1::1310-73-2::t1,1304-82-1,1310-73-2,sec::1310-73-2::2,1310-73-2,3,True
pair::1304-82-1::1310-73-2::t2,1304-82-1,1310-73-2,sec::1304-82-1::10,1304-82-1,2,True
pair::1304-82-1::1310-73-2::t2,1304-82-1,1310-73-2,sec::1304-82-1::2,1304-82-1,1,True
pair::1304-82-1::1310-73-2::t2,1304-82-1,1310-73-2,sec::1310-73-2::10,1310-73-2,3,True
pair::1304-82-1::1310-73-2::t2,1304-82-1,1310-73-2,sec::1310-73-2::2,1310-73-2,4,True
pair::1304-82-1::1310-73-2::t3,1304-82-1,1310-73-2,sec::1304-82-1::10,1304-82-1,1,True
pair::1304-82-1::1310-73-2::t3,1304-82-1,1310-73-2,sec::1304-82-1::2,1304-82-1,2,True
pair::1304-82-1::1310-73-2::t3,1304-82-1,1310-73-2,sec::1310-73-2::10,1310-73-2,3,True
pair::1304-82-1::1310-73-2::t3,1304-82-1,1310-73-2,sec::1310-73-2::2,1310-73-2,15,True
pair::1304-82-1::1310-73-2::t4,1304-82-1,1310-73-2,sec::1304-82-1::10,1304-82-1,3,True
pair::1304-82-1::1310-73-2::t4,1304-82-1,1310-73-2,sec::1304-82-1::2,1304-82-1,1,True
pair::1304-82-1::1310-73-2::t4,1304-82-1,1310-73-2,sec::1310-73-2::10,1310-73-2,5,True
pair::1304-82-1::1310-73-2::t4,1304-82-1,1310-73-2,sec::1310-73-2::2,1310-73-2,2,True
pair::10016-20-3::10048-95-0::t0,10016-20-3,10048-95-0,sec::10016-20-3::10,10016-20-3,2,False
pair::10016-20-3::10048-95-0::t0,10016-20-3,10048-95-0,sec::10016-20-3::2,10016-20-3,4,False
pair::10016-20-3::10048-95-0::t0,10016-20-3,10048-95-0,sec::10048-95-0::10,10048-95-0,1,False
pair::10016-20-3::10048-95-0::t0,10016-20-3,10048-95-0,sec::10048-95-0::2,10048-95-0,3,False
pair::10016-20-3::10048-95-0::t1,10016-20-3,10048-95-0,sec::10016-20-3::10,10016-20-3,4,False
pair::10016-20-3::10048-95-0::t1,10016-20-3,10048-95-0,sec::10016-20-3::2,10016-20-3,2,False
pair::10016-20-3::10048-95-0::t1,10016-20-3,10048-95-0,sec::10048-95-0::10,10048-95-0,3,False
pair::10016-20-3::10048-95-0::t1,10016-20-3,10048-95-0,sec::10048-95-0::2,10048-95-0,1,False
pair::10016-20-3::10048-95-0::t2,10016-20-3,10048-95-0,sec::10016-20-3::10,10016-20-3,4,False
pair::10016-20-3::10048-95-0::t2,10016-20-3,10048-95-0,sec::10016-20-3::2,10016-20-3,2,False
pair::10016-20-3::10048-95-0::t2,10016-20-3,10048-95-0,sec::10048-95-0::10,10048-95-0,3,False
pair::10016-20-3::10048-95-0::t2,10016-20-3,10048-95-0,sec::10048-95-0::2,10048-95-0,1,False
pair::10016-20-3::10048-95-0::t3,10016-20-3,10048-95-0,sec::10016-20-3::10,10016-20-3,1,False
pair::10016-20-3::10048-95-0::t3,10016-20-3,10048-95-0,sec::10016-20-3::2,10016-20-3,3,False
pair::10016-20-3::10048-95-0::t3,10016-20-3,10048-95-0,sec::10048-95-0::10,10048-95-0,2,False
pair::10016-20-3::10048-95-0::t3,10016-20-3,10048-95-0,sec::10048-95-0::2,10048-95-0,4,False
pair::10016-20-3::10048-95-0::t4,10016-20-3,10048-95-0,sec::10016-20-3::10,10016-20-3,1,False
pair::10016-20-3::10048-95-0::t4,10016-20-3,10048-95-0,sec::10016-20-3::2,10016-20-3,4,False
pair::10016-20-3::10048-95-0::t4,10016-20-3,10048-95-0,sec::10048-95-0::10,10048-95-0,3,False
pair::10016-20-3::10048-95-0::t4,10016-20-3,10048-95-0,sec::10048-95-0::2,10048-95-0,2,False
pair::100-01-6::1191-80-6::t0,100-01-6,1191-80-6,sec::100-01-6::10,100-01-6,1,True
pair::100-01-6::1191-80-6::t0,100-01-6,1191-80-6,sec::100-01-6::2,100-01-6,7,True
pair::100-01-6::1191-80-6::t0,100-01-6,1191-80-6,sec::1191-80-6::10,1191-80-6,2,True
pair::100-01-6::1191-80-6::t0,100-01-6,1191-80-6,sec::1191-80-6::2,1191-80-6,3,True
pair::100-01-6::1191-80-6::t1,100-01-6,1191-80-6,sec::100-01-6::10,100-01-6,6,True
pair::100-01-6::1191-80-6::t1,100-01-6,1191-80-6,sec::100-01-6::2,100-01-6,7,True
pair::100-01-6::1191-80-6::t1,100-01-6,1191-80-6,sec::1191-80-6::10,1191-80-6,1,True
pair::100-01-6::1191-80-6::t1,100-01-6,1191-80-6,sec::1191-80-6::2,1191-80-6,2,True
pair::100-01-6::1191-80-6::t2,100-01-6,1191-80-6,sec::100-01-6::10,100-01-6,5,True
pair::100-01-6::1191-80-6::t2,100-01-6,1191-80-6,sec::100-01-6::2,100-01-6,6,True
pair::100-01-6::1191-80-6::t2,100-01-6,1191-80-6,sec::1191-80-6::10,1191-80-6,1,True
pair::100-01-6::1191-80-6::t2,100-01-6,1191-80-6,sec::1191-80-6::2,1191-80-6,2,True
pair::100-01-6::1191-80-6::t3,100-01-6,1191-80-6,sec::100-01-6::10,100-01-6,4,True
pair::100-01-6::1191-80-6::t3,100-01-6,1191-80-6,sec::100-01-6::2,100-01-6,5,True
pair::100-01-6::1191-80-6::t3,100-01-6,1191-80-6,sec::1191-80-6::10,1191-80-6,1,True
pair::100-01-6::1191-80-6::t3,100-01-6,1191-80-6,sec::1191-80-6::2,1191-80-6,2,True
pair::100-01-6::1191-80-6::t4,100-01-6,1191-80-6,sec::100-01-6::10,100-01-6,4,True
pair::100-01-6::1191-80-6::t4,100-01-6,1191-80-6,sec::100-01-6::2,100-01-6,2,True
pair::100-01-6::1191-80-6::t4,100-01-6,1191-80-6,sec::1191-80-6::10,1191-80-6,3,True
pair::100-01-6::1191-80-6::t4,100-01-6,1191-80-6,sec::1191-80-6::2,1191-80-6,1,True
pair::1304-82-1::506-87-6::t0,1304-82-1,506-87-6,sec::1304-82-1::10,1304-82-1,1,True
pair::1304-82-1::506-87-6::t0,1304-82-1,506-87-6,sec::1304-82-1::2,1304-82-1,3,True
pair::1304-82-1::506-87-6::t0,1304-82-1,506-87-6,sec::506-87-6::10,506-87-6,2,True
pair::1304-82-1::506-87-6::t0,1304-82-1,506-87-6,sec::506-87-6::2,506-87-6,4,True
pair::1304-82-1::506-87-6::t1,1304-82-1,506-87-6,sec::1304-82-1::10,1304-82-1,2,True
pair::1304-82-1::506-87-6::t1,1304-82-1,506-87-6,sec::1304-82-1::2,1304-82-1,4,True
pair::1304-82-1::506-87-6::t1,1304-82-1,506-87-6,sec::506-87-6::10,506-87-6,1,True
pair::1304-82-1::506-87-6::t1,1304-82-1,506-87-6,sec::506-87-6::2,506-87-6,3,True
pair::1304-82-1::506-87-6::t2,1304-82-1,506-87-6,sec::1304-82-1::10,1304-82-1,3,True
pair::1304-82-1::506-87-6::t2,1304-82-1,506-87-6,sec::1304-82-1::2,1304-82-1,4,True
pair::1304-82-1::506-87-6::t2,1304-82-1,506-87-6,sec::506-87-6::10,506-87-6,1,True
pair::1304-82-1::506-87-6::t2,1304-82-1,506-87-6,sec::506-87-6::2,506-87-6,2,True
pair::1304-82-1::506-87-6::t3,1304-82-1,506-87-6,sec::1304-82-1::10,1304-82-1,2,True
pair::1304-82-1::506-87-6::t3,1304-82-1,506-87-6,sec::1304-82-1::2,1304-82-1,8,True
pair::1304-82-1::506-87-6::t3,1304-82-1,506-87-6,sec::506-87-6::10,506-87-6,1,True
pair::1304-82-1::506-87-6::t3,1304-82-1,506-87-6,sec::506-87-6::2,506-87-6,5,True
pair::1304-82-1::506-87-6::t4,1304-82-1,506-87-6,sec::1304-82-1::10,1304-82-1,3,True
pair::1304-82-1::506-87-6::t4,1304-82-1,506-87-6,sec::1304-82-1::2,1304-82-1,4,True
pair::1304-82-1::506-87-6::t4,1304-82-1,506-87-6,sec::506-87-6::10,506-87-6,2,True
pair::1304-82-1::506-87-6::t4,1304-82-1,506-87-6,sec::506-87-6::2,506-87-6,1,True
pair::10026-17-2::115-19-5::t0,10026-17-2,115-19-5,sec::10026-17-2::10,10026-17-2,1,True
pair::10026-17-2::115-19-5::t0,10026-17-2,115-19-5,sec::10026-17-2::2,10026-17-2,2,True
pair::10026-17-2::115-19-5::t0,10026-17-2,115-19-5,sec::115-19-5::10,115-19-5,3,True
pair::10026-17-2::115-19-5::t0,10026-17-2,115-19-5,sec::115-19-5::2,115-19-5,4,True
pair::10026-17-2::115-19-5::t1,10026-17-2,115-19-5,sec::10026-17-2::10,10026-17-2,2,True
pair::10026-17-2::115-19-5::t1,10026-17-2,115-19-5,sec::10026-17-2::2,10026-17-2,1,True
pair::10026-17-2::115-19-5::t1,10026-17-2,115-19-5,sec::115-19-5::10,115-19-5,3,True
pair::10026-17-2::115-19-5::t1,10026-17-2,115-19-5,sec::115-19-5::2,115-19-5,4,True
